,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0,0.5895769251602587,0.6991527592187481,0.7809061265550667,0.40059642662862416,0.3066749246128211,0.26054616918520423,0.34360639334619236,0.3338558526918973,0.47547864237475324,0.6280116740006747,0.432490955743674,0.4742177907309042,0.7003468783249316,0.5088940279567166,0.3987358143569888,0.3839003476996905,0.7128981199740276,0.2865823290244398,0.44938359174837306,0.6877658624305782,0.35889460254659333,0.8450763584777032,0.4087038834827039,0.8446637792968792,0.43164417105162656,0.48626774746648493,0.4260887283695727,0.45445765303616525,0.18606621220445696,0.6361845016382137,0.13510448139260767,0.3085568411547932,0.836846929422548,0.3022233701637683,0.5770957980103384,0.21155313500491957,0.09813328998940563,0.4594699036296639,0.43207893959116106,0.5684497374423074,0.4761720087879837,0.47816218386213194,0.7260805862242687,0.20770288858318509
1,0.6498265139207433,0.7814348059478107,0.4751466774147275,0.21083703104773122,0.11518039766411903,0.1671080886894174,0.11994931619915405,0.14016596379150315,0.252568924674506,0.25906353546406535,0.2218584868785456,0.5147552884696438,0.7589210454670597,0.6070196092040643,0.306782193061212,0.24664290038129133,0.6850125671258636,0.5363358176306985,0.35736720225857166,0.5287654827950776,0.2940724507378718,0.679584455385557,0.7869611095464162,0.7765416580253577,0.4659628103304616,0.6566339832843013,0.3812297698207736,1.0,0.2308970183255834,0.4817238199424132,0.3244805553116379,0.011383038001318013,0.7140238313473879,0.1704389261094171,0.39449472468528957,0.2913304200469611,0.808557341695268,0.6076108981421235,0.6902589616667854,0.5253188612127886,0.6429627580931516,0.28560178029944616,0.6639185219684425,0.12929848693261192
2,0.5312267143669374,0.6216293283174537,0.7047581885317982,0.6496669433145144,0.5128082166831973,0.4279676713118761,0.3239208146039232,0.3725568674562396,0.601141001786857,0.7072464274356776,0.5591233046644106,0.5305728032548132,0.7540519791372429,0.5534860835830467,0.258675471858135,0.47731625060976945,0.866450239801535,0.28088545844053403,0.2512738739605602,0.6304004679644528,0.4409816959164745,0.7330260013520293,0.43119129370540055,0.713362843846495,0.42926870434471276,0.7207795980840643,0.44118733661656595,0.8271621182895412,0.14526942883047234,0.744631475951044,0.4114172640461309,0.1923257365175317,0.7479376718606785,0.21892455514098894,0.48302199208482244,0.2357566807928606,0.8608244615299991,0.44219237068158534,0.4388419892379076,0.3511338428936952,0.5096040438301301,0.3930805726332114,0.6976861085306965,0.12242090784036463
3,0.5772100711989196,0.6467417747171567,0.6038689706224432,0.4335737218997906,0.29470763613574036,0.18657744017974665,0.2014902715453104,0.30634320688864136,0.41575542817446376,0.410026129180892,0.3470580061024293,0.41748806177542974,0.7615629598717301,0.49772822972203,0.23676275352158038,0.5649487803284807,0.8224838902944351,0.19453992757170724,0.4280403132288031,0.6828543680959331,0.30755705803725064,0.8082473567759854,0.25431986155255526,0.7681766912243297,0.5473928442779128,0.6385691306168315,0.43419848733588484,0.7923114743432365,0.15628151580271243,0.6549088338326623,0.343942669707733,0.39613273167619667,0.7800183318056828,0.27993542804550575,0.5310896776225085,0.24873814640227465,0.8272110128229748,0.4821437301174356,0.6015444301222104,0.5495158902744386,0.4463311522844826,0.5575806192100163,0.7721928803071094,0.14305364511687912
4,0.39852956966245756,0.6398343156627107,0.8774202002139191,0.7012132701459564,0.40337016250418856,0.3240034869328383,0.2025113322474681,0.23473185121417828,0.32018107693335196,0.4339418960068997,0.36056458531089675,0.266308994096903,0.7505812208284999,0.5355118637533046,0.26335623980691114,0.34676142167972124,0.8814579948396752,0.2541017815415483,0.4827766592116083,0.7140253582267793,0.27866436677606643,0.8050396208280102,0.33436698084273075,0.9161027131884873,0.3543632922163251,0.6097788472109702,0.46736344457548196,0.805580775738564,0.16544928537563308,0.476446367481568,0.3504568628574134,0.38440028466362364,0.7708524289642529,0.24940329174135564,0.5143771975762735,0.2506816392691462,0.836609941124216,0.4506361375789716,0.5581198253568758,0.5246397248144916,0.6142419580352367,0.4709221400845962,0.7580683994942081,0.12379642365885957
5,0.2936974185258805,0.5007713162452205,0.7298436893258895,0.7164512793824542,0.3337600858072278,0.28062993557085747,0.2814060477465432,0.30193445678281705,0.39910367451329876,0.42366100924562033,0.35180990762762576,0.3333908481917547,0.7861068530986554,0.5832554629656042,0.22370810895808857,0.21419835599931547,0.5279136212691262,0.45281321937856056,0.5369766540173364,0.7111298498617851,0.33924118542689374,0.6723323386061573,0.7144480764654242,0.7524111916306548,0.32012430610364273,0.7299768032455187,0.36239111242893784,0.9278810212395534,0.08210137054206257,0.4488871092969262,0.3277382715459769,0.30851017063168307,0.7360219981668195,0.20733727255043696,0.42932878033911626,0.2550740598711627,0.8177100069984924,0.494630760474557,0.47380712893120247,0.5916894391180314,0.5104811350852181,0.30719042319210565,0.6914456264624462,0.11554332874823103
6,0.5225099002501565,0.5689649065004687,0.4719894156896203,0.43143472110750736,0.38034251655017215,0.3009597924682339,0.2137354599155401,0.28048335827355686,0.39807512421270985,0.37917251744789837,0.4157155393454559,0.4521685011382033,0.7961870456192756,0.5731425958137112,0.19443877912942664,0.20203858689941034,0.7313488525880398,0.44256169078049634,0.26299277641368946,0.6187811056589432,0.3873830347612639,0.7897337399516973,0.6768719898421747,0.7809525704807401,0.3983961225436694,0.7085202341975521,0.39573281541093763,0.8757947179330916,0.11288140377824796,0.6297547165917834,0.3470112537721768,0.22990156504772763,0.7231897341888178,0.2141400667751315,0.4014372019490221,0.2702434609713009,0.8202856271836989,0.4746677572557765,0.4696707963119735,0.424708764781748,0.6001098102854101,0.3147362211451661,0.691100784537209,0.13480055020636428
7,0.5025981833346691,0.5582476011601898,0.6610862867919423,0.7103797600709072,0.42924847857233317,0.3402742757917281,0.2860773639013132,0.2698385608822491,0.266358173474714,0.23078351431519195,0.3870087107706581,0.34659923942257365,0.7872951237655665,0.5500270472135294,0.21902794354840527,0.31415005675840213,0.756579088907209,0.4778463867448579,0.40714316024343766,0.6736820771404357,0.14111901342325428,0.7409990918788596,0.5703273358710801,0.711948147315276,0.383560736139275,0.6186037503109141,0.2833669541883159,0.7501737701657945,0.20999401691573105,0.31723697810146945,0.2145819784579146,0.33736224225384426,0.7360219981668195,0.22656437441208607,0.4437284817042684,0.2760618914481938,0.8477948504477943,0.43744619394722406,0.6053167781567019,0.552244035251551,0.5016434894436514,0.5055918925213376,0.7716302797538166,0.14167812929849788
8,0.5253787532784031,0.6686839984342896,0.6125918340465546,0.49235012251125454,0.2910164193345395,0.1789528447422981,0.16165601751777103,0.2883986049012037,0.38424124620433986,0.28143323448932733,0.3993176736953501,0.45027117791397586,0.8111619802422546,0.5314258139676897,0.16935181971040203,0.31901642502274274,0.8373893759239057,0.29920752476485024,0.3184857334205855,0.6964543395844576,0.3724444582948614,0.7957780704248503,0.5289605340110279,0.78499026369128,0.4216890149630039,0.6549687448099704,0.31096977435684625,0.8114789489518195,0.13627196213937154,0.5739273445506381,0.28410251465381364,0.12186415707367537,0.772685609532539,0.2502828411900254,0.46170553613392373,0.2797686092580989,0.8531833671560989,0.5332677662856824,0.5694653795159468,0.46576026692927996,0.6276281749869206,0.4142973243190067,0.7267767916544958,0.14374140302606975
9,0.4011026571569687,0.7227787124879796,0.5686591125860332,0.7737194838309733,0.4579497142643163,0.3773893388731153,0.17570931136617673,0.3120453273968451,0.558463086154461,0.49679287418098284,0.3910753260496449,0.2388735040675556,0.7959802432762421,0.5919361098785197,0.17932064987456453,0.1850036598421103,0.7659431045893967,0.29471068612439133,0.4772687793162378,0.8457862742542748,0.254966014719602,0.8432448271566972,0.5508960987756559,0.7135752245875517,0.3714949553836986,0.699198460515225,0.4175876836707708,0.8064772153461544,0.1642502417412306,0.5099171497698016,0.3055621996824023,0.27520932659482966,0.7470210815765355,0.2403640168843553,0.41440347000208866,0.24836573265554307,0.8279143106175901,0.5550180945717855,0.5183500478465284,0.5293140833348069,0.6109727472309743,0.5227699180322372,0.7408226767612245,0.1458046767537553
