,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133
0,0.5285726500228805,0.7163329662767524,0.6419795204558056,0.6258467923414912,0.5240004640926088,0.5920318831516909,0.6388038712582897,0.5852261503168847,0.6345404275298847,0.6700574613693107,0.5203068643749589,0.4674439138964317,0.7580126496582666,0.6295572543933653,0.5012330013078772,0.37423412418557334,0.7282854127855916,0.7088380979768591,0.2869738783214828,0.49666924659482614,0.7759159752826017,0.3070428838642876,0.7104271162776774,0.618381140181337,0.6113933484936585,0.4695684707811454,0.675646805716509,0.706210593294097,0.4325804504996116,0.8135419025511395,0.5637127562710456,0.23571349049641466,0.3462749213011542,0.45731322924629814,0.12751527097966736,0.32407617585596427,1.0,0.011329291912943518,0.737122000345158,0.38697384522920686,0.31736152852406363,0.32775046110325334,0.43747646468812995,0.24654223944288223,0.3367149698808918,0.47540983606540976,0.4431793559417807,0.5755542899482862,0.3703331514589019,0.37266810825668184,0.35391369457285204,0.3032239472944056,0.06997070302017885,0.04807934925488616,0.123484285023414,0.10512956021202766,0.26426669460529695,0.2348850277442267,0.3465196318681478,0.3995583022025784,0.23078059466183376,0.21673510954131459,0.22219343055545626,0.19438567750307456,0.2095279155222074,0.09744987539648564,0.34877146412032545,0.3240224712037474,0.5958765918041404,0.3327739675050623,0.511055503944795,0.09926645408835455,0.7163249652238628,0.30944096946440736,0.766398568322848,0.9186045646042955,0.32900238212459954,0.3205580459715094,0.4423513038335116,0.27901343932168743,0.3775652893072099,0.23042110375054392,0.28215799870361735,0.2829948591191146,0.5734342787104687,0.40236115572190556,0.3040400105088098,0.5490163864797637,0.48819984733185295,0.28325818969534566,0.6708768837936776,0.5500766167913014,0.5688850503836109,0.4129347158542487,0.29961633445685587,0.2951131879149784,0.6037691037739743,0.5935912303242787,0.552569859062324,0.6547582029572823,0.5230696402098128,0.38456821962566323,0.6330725064234302,0.45774250655418314,0.5273073185335484,0.6621833227937657,0.3977080037837708,0.4118818197472365,0.38449175446567097,0.9385319645425397,0.35552876715428283,0.6277771971109303,0.3576528376128749,0.2832361380721409,0.6973621103117504,0.24424843288282716,0.5586903188790844,0.9446319762596038,0.6081168335012421,0.8437900466475633,0.7359317904980989,0.992464084083566,0.33300348171323346,0.6843053288695393,0.12405552941845599,0.7041703667164256,0.14862537400765063,0.6871894883048952,0.5512282599930671,0.11921883317293691,0.29251362270937875,0.10014384563649514,0.416874588870769,0.7860491820423139
1,0.7867142097697126,0.7660280081146027,0.7408883054755506,0.6574052363389455,0.5160757554182567,0.5370985734913631,0.46459151563624346,0.5924170648478935,0.5608559515856371,0.589940728991678,0.41868478356059313,0.7198029224001061,0.8352197780570181,0.7433716068653573,0.1817703409360525,0.3230173004439836,0.7662516279330496,0.6415508280330195,0.40337294421111203,0.7922756218884426,0.9486000665653478,0.3748135554438523,0.8542682737859808,0.6605678140873597,0.5153260611252186,0.7449245496072328,0.5936536305592295,0.47403028100433353,0.4495108727864743,0.6656765970135741,0.3005036373484504,0.41071760576702143,0.36096537250786986,0.611206590612804,0.15919573026946904,0.35153432938164997,1.0,0.006226957600830474,0.6583243749835805,0.3471409420874334,0.21296416359714865,0.42022324086923746,0.3740162373965372,0.36474911915338737,0.41561389517201874,0.5683060109286089,0.2871843689837048,0.19478215935254184,0.32068544741862937,0.2574093539436326,0.19072300672748677,0.0973280860405712,0.12069044274654164,0.11373901945984483,0.0443462394914393,0.008983883265662143,0.32909704464385214,0.32299045708380447,0.3034027580731049,0.4187874378080494,0.3292982556990509,0.3185138488344954,0.31874785311484044,0.2409519788533676,0.2803169381811592,0.18649066745696907,0.343703292327767,0.4867242848735316,0.7108341590630616,0.15783623690259674,0.0474724700296294,0.6761021135030916,0.5624331594758418,0.31194289334758496,0.8344829816401189,0.9184429206903478,0.128393657011884,0.24105955562721704,0.356869476566402,0.46718686068803095,0.322285769933524,0.20507363225101471,0.39588978969307487,0.2598007974982809,0.2491750254318834,0.27374017097919534,0.1688436825882561,0.1370287287766132,0.783941072611916,0.0647882183906745,0.6310179051737019,0.5810755286097873,0.3554806799450314,0.25371452905756087,0.5619171209363294,0.3941766731222174,0.5826467063765104,0.556304965320507,0.2391940358654039,0.5387006944715722,0.9590636660518529,0.5972837362953385,0.6205315861413534,0.38093480493452603,0.8331887772664519,0.46231436715279983,0.12164254461948598,0.7228157199822931,0.29245566355848496,0.9390242943749484,0.5290192476331868,0.847309218108137,0.37616565348192665,0.450813442710313,0.8709310691627126,0.04527131417145824,0.030301809019268156,0.9317148044064172,0.48206923252344325,0.8457334493602848,0.844636092659043,0.992132611358864,0.28304268757500495,0.6587933898813443,0.15021721045604863,0.6537540910785538,0.10160934154433221,0.5771803854145929,0.15045533306080472,0.4012032843943132,0.5812388960948738,0.4174756986592172,0.6178480243499962,0.7792715921805962
2,0.7667706860457315,0.6062512853551141,0.6536732972722064,0.7904997206602786,0.628884950257401,0.662126580448728,0.7833191521563947,0.8525465383966093,0.6196363615130167,0.8457111922760703,0.9240436215509362,0.8426020071317737,0.6383999766439183,0.341929934217219,0.5309070516402807,0.33707184474710017,0.7604699941031561,0.8378363669170219,0.6841130637553614,0.868424671285823,0.8626165394840779,0.7015104972969857,0.8569041364570156,0.7749117135847801,0.734838740978871,0.7893363992077322,0.6131451314021206,0.6570944596559078,0.7339693217532668,0.7167016353991933,0.5750925174650323,0.7093752258070802,0.3704092339979014,0.31206773330524457,0.07445886483518188,0.14324778494420798,1.0,0.010025058150006316,0.7698217661015203,0.37319301464428634,0.22819427362396105,0.28460937587275836,0.1596755277512596,0.14581481069593227,0.17408041139690145,0.19125683060110532,0.5153394657547663,0.14542222886041145,0.5129170165699817,0.4967050649270237,0.39600071100487444,0.18118130744081107,0.026357904131568986,0.002696518513841714,0.023179203734852286,0.021051029819461026,0.3408552049321045,0.5946117832209268,0.2920117996449676,0.1295882787036362,0.2840316123498532,0.2732779570723771,0.3362372965271445,0.32319253629601885,0.298085595198188,0.14934215442609533,0.38236696226230293,0.5483845701207173,0.5719294381101312,0.1364555868299533,0.3986809904264863,0.14324787027237562,0.6458576734613217,0.3075318459705292,0.7625215458535588,0.9185654122622067,0.16220165958225152,0.3015786328739196,0.3344209064738024,0.4322379323105281,0.5219826048865155,0.1683045753679835,0.5632338744199226,0.2600291396153611,0.4040690864130605,0.31738260608838686,0.30813006341819327,0.2720416244835633,0.6021452442375765,0.13743811181387855,0.44200394465520243,0.7211898363726874,0.6094539930761584,0.42720796348726253,0.33878925547663363,0.4394451873058074,0.3744374922874023,0.7351807450706644,0.422500821871322,0.7017857282196474,0.6927533817055481,0.10332246876151885,0.40806114219646705,0.605090825583062,0.6981877820035205,0.5378239190053478,0.18777404241247497,0.7620487798720887,0.519647986065479,0.9330997567351305,0.4126218805558892,0.8775798696332799,0.5169652848071351,0.27636272695718844,0.7039854306700368,0.1652869123297478,0.31681689770934174,0.9464509044148138,0.5320875321198559,0.844424676192361,0.6352014982392742,0.9918536841885364,0.07942673085289531,0.8982488308977863,0.13589102935702613,0.6866357616390815,0.12191951325786476,0.3455332941318332,0.18155639509562604,0.26677948687020603,0.2954545362183012,0.4255663541421484,0.45137393803236137,0.8303858778204272
3,0.6963659760066321,0.663457809343555,0.6850496047369461,0.7272293319507526,0.671502528127661,0.7476712980930245,0.6062147332942232,0.5918375387454944,0.604938047474235,0.548471896327527,0.514196625105285,0.6091493520546578,0.8078940147371647,0.5411762609154956,0.4189765307611655,0.15213636309650136,0.6837341351215935,0.6737268365022442,0.30132451267898963,0.38075025036182986,0.7923143328026816,0.4158421792789264,0.6659910893018575,0.5429484814988541,0.48894494605523153,0.5465667901538369,0.6734708715550797,0.6749081137472421,0.3387640261377083,0.793987212134069,0.45040450784805586,0.287638691216074,0.48268625393494224,0.6139761693908634,0.182337471357013,0.26833795080136724,1.0,0.0023418335498774923,0.5514586693296533,0.3486694815603979,0.24495787606650232,0.27838746645674384,0.3589379051120982,0.2453630468336936,0.47610456415374003,0.7540983606554619,0.3788475611689712,0.3714306083957126,0.3718750517639391,0.38250799799723456,0.3378018509783689,0.27419985920751877,0.15004985728411863,0.10915265829215107,0.05027386734334763,0.0024216827998056606,0.3571675595628321,0.649269748746832,0.28997585340226806,0.3045564789902784,0.3160164426101666,0.3057352702073821,0.3510640879882325,0.27521589684696757,0.44337398096563674,0.33345896624626703,0.41861623180451346,0.5011282588255597,0.5835497682255233,0.27195179732848374,0.3973958226097061,0.1943440637981979,0.45331168866287186,0.3166019907747022,0.7355171769176647,0.918636022015175,0.2295945851005854,0.40193882936370784,0.34818708482035277,0.19735331136686796,0.27355390842615535,0.43743210109373365,0.3060785738985281,0.2770064461757641,0.46331368321468824,0.3373203118904513,0.35339120101478183,0.5104711401635882,0.8142716659788269,0.2553476483953432,0.6194601656968468,0.5971749873329486,0.5433253522347963,0.38835690277778667,0.580967816548188,0.39547936163239683,0.562484421015937,0.6091563087229304,0.38085071635364853,0.7715709492410951,0.7062150994801025,0.28107104336942257,0.598041496212419,0.45516525296812915,0.6823218811258691,0.5917868118786487,0.3013495523177854,0.4808171390396865,0.6317020369334614,0.9411162178881072,0.4029242297856399,0.8047681061830758,0.46106338237233047,0.4575563106360221,0.7209598317182477,0.1767397845976575,0.38539571748971646,0.945907427259905,0.37138802465666787,0.8499217625407293,0.7218476890978915,0.9926245550414398,0.412803999961457,0.5723185707431053,0.38561573556012263,0.5458772675765431,0.07647849572029486,0.6115107561242468,0.33419056700506644,0.20628878126210282,0.4594462525272718,0.20226538642864966,0.4107201589885108,0.8549719083873231
4,0.6128630382529252,0.5182925667526774,0.5724745742110429,0.682126485708551,0.6617578224251304,0.6404645148315069,0.5145192883508685,0.46520793348750544,0.5168270454499009,0.5123613768068935,0.587891317112053,0.741258653900843,0.8153060490149406,0.4753143052353215,0.4189730712872912,0.2095357262429407,0.7366490206763248,0.7770446241288314,0.39117424126745126,0.6212158047236835,0.7234875270171099,0.2720228128907034,0.6694647396047548,0.6238522739775378,0.5370243642127388,0.7106092619785924,0.6750817065421701,0.5792292808996562,0.365802168278873,0.8412403093698044,0.5540271888060504,0.3093442318824575,0.5792235047219308,0.6436945870742677,0.3135906938813638,0.29765157369718054,0.0,0.0022693143579886055,0.538460671350256,0.27011448476228317,0.3627221486599854,0.38219855235804445,0.5011852274099358,0.32723701802687977,0.4071177236157091,0.7049180327867361,0.5287669215911253,0.8015458156829709,0.38626334380240657,0.38028432392541944,0.4155795945489844,0.38484700604627253,0.46129526656208164,0.26623741484035723,0.0447584065561477,0.016227575011046713,0.36981021802283465,0.5066741882282741,0.21917753525258377,0.3379168271472963,0.3481028930100294,0.3416652843842627,0.3400984301826815,0.33691215732715785,0.3510851147148173,0.24384821951099034,0.36817184238152834,0.43461202666897236,0.4797962205128221,0.45511374733621324,0.3154361405007444,0.2302525736419092,0.607958998678062,0.3111514735674987,0.7361397937650014,0.9186056715813452,0.215696750995221,0.4912004743894087,0.47718318262618453,0.4793492008246858,0.30700472074731344,0.37403678229742354,0.30512929414961487,0.272239065717125,0.253505400718395,0.4561659190608367,0.5124512686045911,0.7951839024121341,0.6261963440246947,0.3881983864129097,0.6581829426654875,0.5453933410161369,0.5384114788315206,0.42901570402125344,0.45005226298842493,0.6604838791855059,0.6369004520151111,0.5181692160294489,0.4317562594780324,0.9067201825912434,0.5956918530648457,0.32601356945266957,0.695474940812806,0.2911183068704588,0.8432359371720146,0.5697776177966887,0.11599736161498075,0.5430730435895725,0.6197484956403514,0.9419895414949344,0.5597623585699694,0.5301226779330079,0.3917609770811694,0.3899502581803631,0.5575463570850467,0.38733851559838683,0.27598577359562526,0.9471256127073928,0.5024887367504118,0.8452758273837833,0.7413147527369119,0.992351825284987,0.46409632079394125,0.4745499005856679,0.4644869579860824,0.5304091615071229,0.0669480335495507,0.4210805303995073,0.39265898394031495,0.18172590219015206,0.4935325234777963,0.1585760493609314,0.41821016645855025,0.8504117384181562
5,0.774833009698682,0.663627193841478,0.8001460998596599,0.819415265086235,0.7861113650562004,0.8116486159927945,0.7688922159176172,0.6063303140664118,0.4541068779605837,0.5183537033025516,0.518812468198945,0.6732435087060651,0.820878848676959,0.45477200512542854,0.45064147329328175,0.38173266925597016,0.6633391133919193,0.7692220605814555,0.28378604134206586,0.6106271234331588,0.8179366025206609,0.41344989193311354,0.8501113837267882,0.7056537136880845,0.583174586870264,0.5662661414775991,0.6336542299396895,0.7319798267775068,0.5473310599481902,0.7922944265085716,0.552298480544068,0.46792201110585196,0.31899265477439664,0.5342081269373502,0.13849347893868863,0.226725019874209,1.0,0.0013292589200943894,0.7801095863662404,0.26840895173505963,0.17991294654325607,0.161479182979134,0.25014646304672183,0.24485676878569684,0.41074077339273174,0.5683060109286089,0.451531264877433,0.458419718800144,0.4237224157810111,0.423845269576975,0.3515429761776101,0.22720833656231143,0.3568293990123217,0.4218757578822896,0.09169992124159787,0.05691858765124895,0.2849802756978903,0.2862864966150198,0.35107381142773875,0.3797196743769291,0.282443504283691,0.2687768612830723,0.3116637589408149,0.18395298654594727,0.2026565536367253,0.07259025797042362,0.35900491954720337,0.4133897332358458,0.5590920056769351,0.3009883810942995,0.36649709605613445,0.23127074252341018,0.5351569825819595,0.31492035079962566,0.6875197147531242,0.918901057391949,0.2460514071472062,0.18043939644055484,0.4990373377139221,0.2619709762476816,0.34921448822861656,0.3160238886506903,0.3690239789842753,0.26669459768618675,0.5064843004783257,0.33435094982824864,0.3076899621703618,0.5897073996643485,0.7906058925687613,0.12626523579120885,0.5144724438788164,0.6833538390736322,0.42631466518379346,0.5063990169878707,0.6213163213013186,0.3846771449744324,0.45825118781168706,0.6945490878091505,0.455092738899435,0.6803326050485339,0.5568059772476611,0.32312298047051513,0.48512852958092445,0.5798047022394712,0.606734090882858,0.6245964269163267,0.36435937499748094,0.47393714495393624,0.3738436306721269,0.9385844797218129,0.4507934159910292,0.5337319151285271,0.4169913677282082,0.3079440141065106,0.768102575538459,0.14961722481899642,0.3496711032137165,0.9465491419038264,0.36771882387904364,0.8510357779649408,0.6658348518807191,0.9915800374910858,0.42752260586537094,0.555498358592343,0.30959757517712205,0.541550638076842,0.18770727716071178,0.661618466952909,0.5348779356370486,0.09538917616558251,0.1524525618144139,0.19700645795356309,0.47480370322881527,0.7986173558359937
6,0.5951210975107131,0.4375173023451566,0.3916622753907575,0.537452265782008,0.649124131408314,0.788522803869597,0.8506699382213299,0.8497594338925012,0.7506336985749442,0.5319620559593545,0.35395378965273494,0.45020653157442325,0.7915628768489827,0.5091879135738739,0.4248217250477393,0.19253436194979967,0.6705911423060091,0.6547029005119875,0.5298647900409725,0.8709754186876189,0.6717158261120622,0.513657012370023,0.964243512508542,0.6840277150789138,0.5397919427686837,0.8539783079455807,0.5968466444619649,0.6579626950634889,0.8033897857652867,0.6511119754682406,0.5226775681415079,0.6764648079919269,0.4501573976915004,0.49765593381459744,0.22598062749666342,0.5112324489812181,1.0,0.0023418335498774923,0.5921974694498182,0.563019566111743,0.3776287619721064,0.4403697481880222,0.3762214489944782,0.25629512804938326,0.5215726134484777,0.5683060109286089,0.5033697116379265,0.1666821991579468,0.5159133769062301,0.4262099531984296,0.40847262444894294,0.19799389682479784,0.02450733815798402,0.007953626766328367,0.02800090942447278,0.0176151886350132,0.4596594558854221,0.44533773837306967,0.2882458051875574,0.565752628744761,0.4564115327916163,0.44785113136290633,0.44059980877254157,0.3578723042188927,0.2709277151687648,0.06742032462348169,0.49834935110208534,0.4072865624699489,0.5985724221243411,0.13789931025766577,0.23314084787983536,0.29492528250989025,0.45580177163976554,0.3196511801211308,0.5598490284378936,0.9160355800845165,0.14025635779125878,0.2654451644031752,0.17777605413394326,0.0706639234532247,0.4907638322285841,0.24357154418683535,0.4636225972891195,0.2614009657476576,0.37525078533223066,0.3136145549499929,0.210235667515685,0.6028864890269006,0.769514289809988,1.0,0.610487568969234,0.5773192442645865,0.314145435539833,0.454675147229068,0.3658095180825014,0.39238960725032257,0.5536818884288734,0.5626339334036885,0.3081871109367209,0.600252136085146,0.38515354435624694,0.2999672348572915,0.5808519652265463,0.41064978261007923,0.8193323813665065,0.6873584538898001,0.21902416837423822,0.438732693405143,0.6128973564452735,0.9411622172242738,0.46022451657609054,0.9193893413421392,0.5925946507091666,0.18182215857373762,0.6866790814399137,0.14696688997509,0.1664477866034062,0.953465553511569,0.3060937936768555,0.8581632101419981,0.4950139268503637,0.9919980612631633,0.1264283141770317,0.7901151188489757,0.18741937215008875,0.6284462940939193,0.01980267581808448,0.18483258677269276,0.0,1.0,0.0,0.7734628038500375,0.011690852880519742,0.8832054947427457
7,0.628211701239934,0.5953111949982599,0.5322465156582155,0.6541929183341324,0.6369025836523861,0.7539139821101344,0.8583678137990205,0.7973301822914607,0.8070201449553451,0.7961831874964389,0.4244506382754025,0.5186501469427185,0.792941805812472,0.339697272086219,0.499311942860136,0.15408524193056916,0.5826324991928231,0.79400040598146,0.3545917699313983,0.6115670223142802,0.808083663820931,0.5880007894477011,0.6512940610491027,0.44282597681446134,0.37320771268501574,0.5683603726563442,0.6710471388641182,0.7213435093315272,0.6707238438356216,0.6746061306326894,0.4132338247526324,0.4377875107676994,0.6589716684155299,0.533919414874991,0.35022994427390214,0.2403883385202903,1.0,0.0010456781625691747,0.417937831843485,0.3941964712085575,0.332030350287158,0.4442765443341745,0.20528691266856036,0.2242575276934371,0.5470823799329763,0.7377049180327049,0.7213970647540346,0.6667335533453524,0.593305950104833,0.5592358212929427,0.5315459802866283,0.29936014749068995,0.1362920131687904,0.10115398552841974,0.1167851552099973,0.06211443657722761,0.41674820961539183,0.7256210977407846,0.17059187202863768,0.35513591387429244,0.3003585089957781,0.29574562092213696,0.5549545893223584,0.538628476268836,0.4019519541801493,0.22341098392616776,0.4805875130148465,0.47335579154515983,0.3400140346785663,0.5342270087939625,0.5620538801920176,0.0942378002462192,0.4496176214572696,0.3175489584670066,0.5590498737245246,0.915870506531001,0.3941030831856551,0.2878921586656986,0.2900261421716479,0.21144281191399728,0.21983518957031478,0.5877688160779115,0.41651175309534505,0.2637953881488625,0.3432166441430069,0.6082914003143713,0.7232752482130446,0.6753787601654722,0.510633800673352,0.5496680148517612,0.5188981475259082,0.6858179144026479,0.6806413393132638,0.6712944772810943,0.5346547841311793,0.35500452038365893,0.5490667845155541,0.6238666739768206,0.6063514215722665,0.799536693847358,0.6117026846744752,0.3407083380599545,0.6163859278657364,0.412890951510974,0.7298637413646745,0.3301347342384702,0.27757941879106074,0.7596413228788492,0.6465023527186986,0.9414837015414015,0.5744050638595581,0.2718246454810753,0.5308333238610032,0.4137948647373264,0.3303146240814425,0.5703325587941066,0.5306896009643336,0.9448432284564151,0.3597893332351907,0.8506191478264462,0.5224943151394248,0.9919671904186402,0.40384237443715953,0.5700616542070818,0.5692942978391784,0.2985363204688838,0.12687374150524988,0.39881139311662395,0.584473912442661,0.0981387507134599,0.16845417384914185,0.22060411068306962,0.4507005223430838,0.8928275487643327
8,0.64115222891553,0.6755318466511824,0.7119000482095714,0.8332212700077264,0.6855938982619421,0.7242471902697787,0.6785919366271003,0.5335708959595991,0.415020053651574,0.5507005148610062,0.5161228876423252,0.5657648984547166,0.7109813285963806,0.7453976578497332,0.6112362030719567,0.41080282994870876,0.7335668116325567,0.7702712181699258,0.2564245839639163,0.6078647525802561,0.7625609734580694,0.5103345432572741,0.8178664120152606,0.43417166146225217,0.31395281292633914,0.5600118808206176,0.6521897574937494,0.4765116626442545,0.23271134129426585,0.6128294792676323,0.3892457541183072,0.39523903785277703,0.5183630640083946,0.5063930400783686,0.2342453284775166,0.22849495161324285,1.0,0.022208791846964004,0.44044278621763766,0.21612716588555436,0.339935576384387,0.31490352209833183,0.3572665785064437,0.29821345163702695,0.3670679716125633,0.5191256830598832,0.2726518088359198,0.2767377697645088,0.2432187859053503,0.28104473760592263,0.2411362985650114,0.2861769747391847,0.11457381879405074,0.14016645415028028,0.0522127044439807,0.008966570504658489,0.25531911381546024,0.4883436364250855,0.18097036686458523,0.24501920667866273,0.22092244144112883,0.214875288332383,0.3335138159700015,0.30975227862140864,0.25133355486417375,0.1417568002956826,0.3054012784572677,0.553905821763081,0.6986218617932201,0.20015412105770736,0.5798905281877742,0.12885718083241215,0.610841551404135,0.3086830592904475,0.7898135107115749,0.9185359606137141,0.11191275960050007,0.08612935818032241,0.5497952012804532,0.2993595841300021,0.3065633050459482,0.2925076535630069,0.41939241327981414,0.26239061775467865,0.5126358365387187,0.21841229935090212,0.28911111914575416,0.391405588850148,0.735373964690432,0.18423164034498996,0.6702755152804023,0.5670947578166903,0.4587500078713038,0.3545051450370238,0.4862506164734006,0.31046253686082537,0.6129118754742373,0.5797671564132543,0.40835954484236003,0.5297015332994306,0.6037776011008164,0.3674611469785134,0.6389040002921313,0.44676086958983774,0.5810307128149308,0.6889102617707863,0.3797418658528584,0.4496242743558696,0.4450023295682968,0.9380029651753975,0.416652790567241,0.9006324493481657,0.3110995047463305,0.6340673289930407,0.8103325528335139,0.08539217959805967,0.47800701969894144,0.9451744382431114,0.5615787959335008,0.8434442780710238,0.8464193688939763,0.9921472369859691,0.47496397114928524,0.4948834210077693,0.4737965057836391,0.2624030013157608,0.11339383416219562,0.5870503468738306,0.41214357498805754,0.17565065550657266,0.3528669834292373,0.24217906337401018,0.5363654576216277,0.7633092518112523
9,0.5327560210523927,0.5845427055444077,0.6606452848308209,0.6498375900347071,0.7584709511571077,0.7497714663704471,0.5931596126555121,0.5860412270939719,0.5524828652820872,0.4529861685343519,0.4000263092063392,0.5147038627033851,0.809130376180023,0.7765554599256127,0.35027679992784133,0.3401991122349961,0.6510156140344014,0.5393045199269233,0.20868617026717073,0.5360109767329977,0.7022610664891591,0.30238337263586246,0.8370619436394664,0.4486270068768814,0.48630735510320466,0.589554294050652,0.6553202917653023,0.6685299669738756,0.239404359934956,0.7216473366570133,0.3161771937997049,0.15637536098686944,0.5498426023084996,0.578637515373641,0.2687806215492085,0.39481029126574185,1.0,0.04614696494974169,0.40837995501702196,0.5350630174768494,0.39852350484547294,0.411297870583617,0.45332361444758007,0.24152286879030171,0.5036652143271985,0.7431693989069572,0.4614371311581804,0.5488592848076905,0.3980115619934974,0.40988997676205585,0.36649530498592986,0.28691047213170506,0.9999999999999999,1.0,0.058299896790374194,0.022311843358001127,0.3746877144156002,0.3777085680241328,0.21816661376772117,0.4435345344870285,0.32934815301307907,0.3227415546656083,0.5345712727628522,0.3964810100487961,0.41850745440722315,0.286302302600806,0.4549318960312121,0.3797665006184303,0.6393158257807943,0.2843569592159412,0.42357035220548855,0.1662030505957297,0.4669979125832011,0.31871319676669385,0.5874458698169538,0.0,0.17468140369760476,0.2190292174380417,0.4452424944210307,0.47003531790548436,0.35897610843166383,0.3247895317013558,0.35301741737794945,0.26684132176241404,0.506141653445717,0.3235962376973873,0.28924233766452,0.46436229083394664,0.6523686094019978,0.38440064031658494,0.7368436945227619,0.491128801639789,0.47042739000639866,0.5598472540399371,0.41705279844547105,0.31120958898759454,0.7041173955049809,0.5071551916441592,0.4432191904302365,0.6749403066598916,0.5866983949554007,0.4563389712178889,0.7495782206215551,0.3343688327346115,0.6563179395835483,0.5365616090076344,0.2889077547140335,0.5325722353399556,0.6515999253746259,0.9410256527033951,0.31477201762572804,0.658037230568425,0.4353873172067466,0.43911087745314603,0.6881661915436421,0.21955763685910767,0.43375888902648274,0.945197452889861,0.42304735709068764,0.8478958915619692,0.6209407827721702,0.991811359430425,0.5106517590460271,0.49812384506618956,0.4517473073167366,0.4949995212173235,0.1305173869066607,0.5944205563312863,0.47582008838748635,0.16820205283384837,0.35642754818323397,0.11093132198197964,0.47957659964095,0.8490224860247504
